topic_id,entity_type,entity_pid,rel,str,inf,full_score
T002,unit,U-49F5354381CE15B1,0.0231,0.0031,0.0000,0.0168
T002,unit,U-4AAB8EB84E216A8F,0.0000,0.0031,0.0000,0.0006
T002,unit,U-4B2EA6C4293A2CD7,0.0415,0.0046,0.0337,0.0333
T002,unit,U-4CBDD15252D1F14D,0.0185,0.0062,0.0000,0.0142
T002,unit,U-4D26B436106B207F,0.0062,0.0062,0.0148,0.0071
T002,unit,U-4D8C7104AE8108C4,0.0415,0.0046,0.0000,0.0300
T002,unit,U-4DA2CA35AF945CED,0.1423,0.1292,0.1889,0.1443
T002,unit,U-4DD107CC7A2F9CB2,0.1423,0.1323,0.1182,0.1379
T002,unit,U-533F53883175A538,0.0077,0.0031,0.0062,0.0066
T002,unit,U-53D2F35CE3D7F073,0.0077,0.0000,0.0039,0.0058
T002,unit,U-5778D1745D5C924B,0.0077,0.0062,0.0079,0.0074
T002,unit,U-584F3159EB99FF7B,0.0231,0.0000,0.0187,0.0180
T002,unit,U-5B53F60EBDD394B9,1.0000,0.9738,0.9884,0.9936
T002,unit,U-5D7946DFA73F6354,0.0046,0.0062,0.0143,0.0059
T002,unit,U-5F19BB9C62FF500D,0.0238,0.0462,0.0081,0.0267
T002,unit,U-5FBD4DDA1DE58829,0.0277,0.0431,0.0337,0.0314
T002,unit,U-6094FE2F62483E1B,0.0462,0.0231,0.0236,0.0393
T002,unit,U-620CAD33A3955E93,0.0492,0.0292,0.0840,0.0487
T002,unit,U-62DDE6D83E16D9B1,0.0508,0.0369,0.0516,0.0481
T002,unit,U-63CF287BB5EF4554,0.0785,0.0554,0.0548,0.0715
T002,unit,U-63DF8535D4ED4B68,0.0431,0.0508,0.0686,0.0472
T002,unit,U-6496BDB71AA47D3D,0.0115,0.0000,0.0118,0.0092
T002,unit,U-64F950C4DD92A383,0.0077,0.0031,0.0161,0.0076
T002,unit,U-651F8980D91AB124,0.0400,0.0538,0.0212,0.0409
T002,unit,U-674955AECE63BE55,0.0362,0.0446,0.0212,0.0364
T002,unit,U-6E2721858608413F,0.0154,0.0369,0.0125,0.0194
T002,unit,U-721ACA80AED894A2,0.0185,0.0031,0.0150,0.0151
T002,unit,U-7563A374ABA1EE60,0.1077,0.1662,0.1349,0.1221
T002,unit,U-758D73AEC99C76BF,0.3938,0.3954,0.2133,0.3761
T002,unit,U-75E00D69EC0ADF5F,0.0138,0.0092,0.0164,0.0131
T002,unit,U-77184F7636FE9A0A,0.0062,0.0062,0.0050,0.0061
T002,unit,U-7A4693A89A6F5DD0,0.0046,0.0062,0.0047,0.0049
T002,unit,U-7A822DD1AE418D2D,0.0000,0.0062,0.0000,0.0012
T002,unit,U-7AFF680297E74C0F,0.0046,0.0000,0.0061,0.0038
T002,unit,U-7B671510951FB753,0.0077,0.0308,0.0000,0.0116
T002,unit,U-836C5D219A9F01C5,0.8446,0.6985,1.0000,0.8309
T002,unit,U-8449D8C1D62EF609,0.0231,0.0062,0.0118,0.0186
T002,unit,U-8512AF117B367F45,0.0138,0.0569,0.0142,0.0225
T002,unit,U-8703C83DCD65E293,0.0785,0.0508,0.1279,0.0779
T002,unit,U-877EA5EAF2DF2D1C,0.0038,0.0092,0.0000,0.0045
T002,unit,U-87ACA34114CDB58F,0.1762,0.1338,0.1267,0.1628
T002,unit,U-87BAFAE578C2388D,0.0138,0.0108,0.0142,0.0132
T002,unit,U-87F69F874B26F302,0.0000,0.0123,0.0000,0.0025
T002,unit,U-88459BC8BFA8A1C6,0.0000,0.0077,0.0000,0.0015
T002,unit,U-8880855DC888A1ED,0.0785,0.0262,0.0775,0.0679
T002,unit,U-89E545EC1351B7EF,0.0138,0.0231,0.0151,0.0158
T002,unit,U-8BD4150437BD1CCF,0.0385,0.0431,0.0236,0.0379
T002,unit,U-8DCE44C40348C33C,0.0077,0.0154,0.0091,0.0094
T002,unit,U-8F767E5DC5EA71E0,0.0554,0.0262,0.0662,0.0506
T002,unit,U-938326C4C0ACE098,0.0438,0.0769,0.0338,0.0494
T002,unit,U-991DFF9EB04B84A9,0.0415,0.0138,0.0493,0.0367
T002,unit,U-9BA181A9CF6B1EED,0.0415,0.0431,0.0389,0.0416
T002,unit,U-9C20E9D3CE35DA48,0.4985,0.4246,0.7145,0.5053
T002,unit,U-9C651982B7EBD6D8,0.0077,0.0031,0.0000,0.0060
T002,unit,U-A10A00FB1040F590,0.0369,0.0262,0.0299,0.0341
T002,unit,U-A23F582460DDE99E,0.0138,0.0046,0.0000,0.0106
T002,unit,U-A2DEEEE5558B942E,0.0308,0.0200,0.0000,0.0256
T002,unit,U-A3178A06CD541514,0.0462,0.0615,0.0137,0.0460
T002,unit,U-A8281581DD97B93D,0.0138,0.0031,0.0000,0.0103
T002,unit,U-A9EEB2C3D79DF920,0.0185,0.0031,0.0000,0.0136
T002,unit,U-ADDEF3D361878166,0.0185,0.0031,0.0094,0.0145
T002,unit,U-AE1CA6F1E935FBE7,0.0138,0.0000,0.0000,0.0097
T002,unit,U-B0208F0F9B114132,0.0223,0.0200,0.0320,0.0228
T002,unit,U-B40630852BC7C662,0.0138,0.0000,0.0199,0.0117
T002,unit,U-B5FDFDFC458841EB,0.1869,0.1754,0.2271,0.1886
T002,unit,U-B7070DD839D89832,0.0062,0.0031,0.0109,0.0061
T002,unit,U-B717C2AD7ED85A9C,0.1438,0.1200,0.1454,0.1392
T002,unit,U-B934B1A500CA8496,0.0231,0.0000,0.0187,0.0180
T002,unit,U-BB324BF0D84E1C13,0.0838,0.0785,0.1692,0.0913
T002,unit,U-BEA53B6A5130FBF9,0.0777,0.0815,0.0181,0.0725
T002,unit,U-C0330983D9BA0F7F,0.0177,0.0354,0.0039,0.0199
T002,unit,U-C1C47DF449CCC405,0.0000,0.0031,0.0000,0.0006
T002,unit,U-C2A056F8743A636D,0.2815,0.1708,0.2743,0.2586
T002,unit,U-C315B6F7028F1EFB,0.0123,0.0108,0.0296,0.0137
T002,unit,U-C36D3A4BB439ABBE,0.0077,0.0000,0.0039,0.0058
T002,unit,U-C4279CBC63A9D5BA,0.0346,0.0077,0.0000,0.0258
T002,unit,U-C43BD3C6FFF1C166,0.0138,0.0108,0.0071,0.0125
T002,unit,U-C483090B7F34B1D7,0.2277,0.1062,0.2547,0.2061
T002,unit,U-C6242559BE5E5766,0.0154,0.0169,0.0118,0.0153
T002,unit,U-C793C86E589DCC7B,0.0154,0.0338,0.0244,0.0200
T002,unit,U-C7CD2475D9EA97A4,0.0077,0.0062,0.0039,0.0070
T002,unit,U-C8A7D02C548B9167,0.0046,0.0000,0.0024,0.0035
T002,unit,U-CA296228551DC94C,0.0477,0.0892,0.0150,0.0527
T002,unit,U-CA776F5383F05683,0.0523,0.0738,0.0347,0.0548
T002,unit,U-CAF992390C40DE2F,0.0323,0.0477,0.0265,0.0348
T002,unit,U-CCB862AA51A0B5B1,0.0046,0.0031,0.0082,0.0047
T002,unit,U-CDD914553C557A88,0.0000,0.0031,0.0000,0.0006
T002,unit,U-CE92C99146A1E160,0.0569,0.1200,0.0735,0.0712
T002,unit,U-D2C996AFA40344B1,0.2192,0.2785,0.1168,0.2208
T002,unit,U-D4B166E6C2904445,0.0062,0.0092,0.0142,0.0076
T002,unit,U-D77094E00C6DFF49,0.0085,0.0077,0.0137,0.0089
T002,unit,U-D981E60977B4EFE4,0.0046,0.0123,0.0037,0.0061
T002,unit,U-DE87C26B2D16A576,0.0231,0.0000,0.0000,0.0162
T002,unit,U-DEB53D19AF61B78F,0.0785,0.0554,0.0642,0.0725
T002,unit,U-DF1C151034D4093B,0.0000,0.0000,0.0000,0.0000
T002,unit,U-DF73C862520BCD06,0.0846,0.0800,0.0882,0.0840
T002,unit,U-DFFA3A3F6D4C44F5,0.0600,0.0292,0.0793,0.0558
T002,unit,U-E484A9398FC956EE,0.0138,0.0046,0.0071,0.0113
T002,unit,U-E569A501D97B2CA4,0.0038,0.0062,0.0055,0.0045
T002,unit,U-E574761F368F83DD,0.8169,0.8523,0.9096,0.8333
T002,unit,U-E5CB2DAD9F1A367B,0.0077,0.0000,0.0000,0.0054
T002,unit,U-E61D6C37360271AB,0.0492,0.0615,0.0091,0.0477
T002,unit,U-E638210242E91C1B,0.0038,0.0062,0.0099,0.0049
T002,unit,U-E9C8790036ED148E,0.0438,0.0292,0.0118,0.0377
T002,unit,U-E9DCE70BCA14AA05,0.0323,0.0046,0.0330,0.0268
T002,unit,U-EB6A1B0EBA80ECAB,0.0754,0.0631,0.0283,0.0682
T002,unit,U-EBF21F6884029446,0.0231,0.0000,0.0354,0.0197
T002,unit,U-EEA8292168D2AA83,0.0062,0.0000,0.0031,0.0047
T002,unit,U-EF06094BFE85FD29,0.0415,0.0046,0.0212,0.0321
T002,unit,U-EF79D2A07EA7D647,0.0854,0.0369,0.0000,0.0672
T002,unit,U-F19FB2C295F83BB2,0.4215,0.4815,0.3168,0.4230
T002,unit,U-F24871227AF013E9,0.0138,0.0138,0.0000,0.0124
T002,unit,U-F2A27D40CB7CDB6C,0.0138,0.0138,0.0329,0.0157
T002,unit,U-F2EDE857B9AF9515,0.0038,0.0062,0.0055,0.0045
T002,unit,U-F30E15BA3A41525B,0.0077,0.0031,0.0000,0.0060
T002,unit,U-F5F62C45168749B4,0.0185,0.0031,0.0299,0.0166
T002,unit,U-F658D3C20991BD10,0.1100,0.1492,0.2210,0.1289
T002,unit,U-F7D9FE71C2C86B80,0.0692,0.0446,0.0941,0.0668
T002,unit,U-F908925C17601BCE,0.0185,0.0062,0.0327,0.0175
T002,unit,U-F9DF07B1A37598E6,0.0185,0.0031,0.0000,0.0136
T002,unit,U-FAA1FD3B1D5121D3,0.1108,0.0385,0.1224,0.0975
T002,unit,U-FB8A7ED946C17E1B,0.0215,0.0277,0.0245,0.0230
T002,unit,U-FBE3F2B8DABDB550,0.0231,0.0031,0.0000,0.0168
T002,unit,U-FC1F3883B6E8C152,0.0062,0.0062,0.0000,0.0056
T002,unit,U-FC7283E9D0AA9C61,0.0062,0.0031,0.0000,0.0050
T002,unit,U-FDF93B588F6344EF,0.0231,0.0031,0.0236,0.0192
T002,unit,U-FF435C5AA8AB5A65,0.0077,0.0154,0.0079,0.0093
T002,unit,U-FF6742488B27910F,0.2200,0.1800,0.3035,0.2204
T002,keyword,K-004DA1B2311C8BE6,0.0109,0.0053,0.0105,0.0097
T002,keyword,K-006631EFE559FE6A,0.0054,0.0011,0.0105,0.0051
T002,keyword,K-00803B3F7C18906B,0.0054,0.0021,0.0029,0.0045
T002,keyword,K-00D815AFC75556E7,0.0054,0.0032,0.0088,0.0053
T002,keyword,K-00E5110823BD6BCF,0.0018,0.0021,0.0023,0.0019
T002,keyword,K-00E8301E851DF02B,0.0109,0.0021,0.0155,0.0096
T002,keyword,K-010B0DECF2D140D0,0.0000,0.0000,0.0000,0.0000
T002,keyword,K-01BFB6588B871D5D,0.0054,0.0021,0.0000,0.0042
T002,keyword,K-01CB8CFB8B44280D,0.0018,0.0021,0.0025,0.0019
T002,keyword,K-01FA100D4E282AF3,0.0145,0.0127,0.0207,0.0148
T002,keyword,K-02A6FC160A5BDD61,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-0319249ACC1C6D6C,0.0018,0.0011,0.0049,0.0020
T002,keyword,K-03DBD01EF3311146,0.0018,0.0021,0.0010,0.0018
T002,keyword,K-04542C2809EE8115,0.0018,0.0042,0.0015,0.0023
T002,keyword,K-04676E687F1147A6,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-049CD6FB9F3C9CB9,0.0036,0.0063,0.0052,0.0043
T002,keyword,K-04FE731EA2604C9E,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-053099DC80C8583F,0.0000,0.0011,0.0000,0.0002
T002,keyword,K-055691342D745C99,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-06235C33E010280C,0.0072,0.0063,0.0000,0.0063
T002,keyword,K-06317E9AABF3A9B8,0.0018,0.0000,0.0025,0.0015
T002,keyword,K-06369DFA4ADBA7FD,0.0018,0.0021,0.0010,0.0018
T002,keyword,K-067FA6087F23F77D,0.0018,0.0011,0.0010,0.0016
T002,keyword,K-074246DD07097204,0.0054,0.0011,0.0046,0.0045
T002,keyword,K-07EB1F9DB3316D02,0.0054,0.0011,0.0046,0.0045
T002,keyword,K-07F49F050D61BCA3,0.0272,0.0327,0.0281,0.0284
T002,keyword,K-07F65BAC509F6C4C,0.0018,0.0063,0.0015,0.0027
T002,keyword,K-08332E3B8FB79BC9,0.0018,0.0032,0.0015,0.0021
T002,keyword,K-0853A897DCEA216C,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-08577A736C9DE059,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-09024D458B4153F9,0.0054,0.0011,0.0000,0.0040
T002,keyword,K-094F12A3FF7B2D5B,0.0163,0.0169,0.0150,0.0163
T002,keyword,K-099644146CBFBA44,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-0998FBDA4F5679A9,0.0018,0.0000,0.0015,0.0014
T002,keyword,K-09A6B49B3BE8A5B3,0.0000,0.0021,0.0000,0.0004
T002,keyword,K-0A38A645F827DBAB,0.0054,0.0011,0.0000,0.0040
T002,keyword,K-0A45DE285F690E2C,0.0054,0.0000,0.0046,0.0042
T002,keyword,K-0A69E8CF003BEA7F,0.0942,0.0770,0.1087,0.0922
T002,keyword,K-0BE4B42B179BAA37,0.0054,0.0021,0.0068,0.0049
T002,keyword,K-0C55FA855D30B4A2,0.0054,0.0000,0.0068,0.0045
T002,keyword,K-0C984DFFB399F481,0.0109,0.0032,0.0114,0.0094
T002,keyword,K-0CBD7BEDE77A1677,0.0018,0.0021,0.0015,0.0018
T002,keyword,K-0CBEAB4B2DE097B4,0.0054,0.0011,0.0097,0.0050
T002,keyword,K-0CF06178DA7B4826,0.0054,0.0011,0.0059,0.0046
T002,keyword,K-0CFC69C9D6505A45,0.0217,0.0200,0.0139,0.0206
T002,keyword,K-0D0015E5D533F9A1,0.0018,0.0000,0.0000,0.0013
T002,keyword,K-0D36D7744B17D5B9,0.0054,0.0000,0.0093,0.0047
T002,keyword,K-0D7BAA8C14E92E74,0.0054,0.0011,0.0029,0.0043
T002,keyword,K-0D9F0D2A4C0D779D,0.0018,0.0032,0.0015,0.0021
T002,keyword,K-0DD8075AD114CE69,0.0054,0.0000,0.0046,0.0042
T002,keyword,K-0E1729D9398280EF,0.0036,0.0063,0.0059,0.0044
T002,keyword,K-0E1BE6E0644E69AA,0.0018,0.0032,0.0000,0.0019
T002,keyword,K-0E1E38295B22F327,0.0054,0.0011,0.0076,0.0048
T002,keyword,K-0E527323743A2EB9,0.0000,0.0021,0.0000,0.0004
T002,keyword,K-0EB0EE01A41D51B9,0.0018,0.0032,0.0000,0.0019
T002,keyword,K-0EF981475A598A92,0.0054,0.0000,0.0082,0.0046
T002,keyword,K-0F04960B9EC96C2D,0.0054,0.0011,0.0029,0.0043
T002,keyword,K-0FF573D86CC18451,0.0054,0.0021,0.0068,0.0049
T002,keyword,K-10030824B2EA5952,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-1004477704389441,0.0018,0.0021,0.0041,0.0021
T002,keyword,K-10338F2665BC8DEA,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-10C6EE70D886E175,0.0000,0.0000,0.0000,0.0000
T002,keyword,K-10F813D500AF633E,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-111B7B628E0BFDE5,0.0181,0.0158,0.0215,0.0180
T002,keyword,K-114DE4B231D2EBE8,0.0054,0.0021,0.0000,0.0042
T002,keyword,K-11F982B12F52CB91,0.0054,0.0011,0.0046,0.0045
T002,keyword,K-120A556EEAEADA51,0.0036,0.0053,0.0025,0.0038
T002,keyword,K-1232DB410A11EFE3,0.0000,0.0000,0.0000,0.0000
T002,keyword,K-1313DCC07CFCFE62,0.0054,0.0032,0.0000,0.0044
T002,keyword,K-13161AAD14A8D690,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-13202E1911A95AC7,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-134F512EF198B6BA,0.0018,0.0000,0.0000,0.0013
T002,keyword,K-136EAEC3FE300EC2,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-138513D0AA2A267B,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-13AA75E8F877C2E1,0.0054,0.0032,0.0122,0.0056
T002,keyword,K-13EFED566B0249F3,0.0054,0.0032,0.0122,0.0056
T002,keyword,K-1430957FCD544C06,0.0018,0.0000,0.0023,0.0015
T002,keyword,K-1471DFA30E2D3EB2,0.0815,0.0949,0.1294,0.0890
T002,keyword,K-148B374DD165DD63,0.0018,0.0021,0.0010,0.0018
T002,keyword,K-14C2A80CCCF50F32,0.0018,0.0011,0.0023,0.0017
T002,keyword,K-14D9C4E3FB252D7C,0.0018,0.0021,0.0041,0.0021
T002,keyword,K-15166B03758E416F,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-154BD62B77D0D68D,0.0054,0.0021,0.0108,0.0053
T002,keyword,K-155393CE3B49EB9E,0.0000,0.0011,0.0000,0.0002
T002,keyword,K-15A7165524DCC7B4,0.0018,0.0011,0.0032,0.0018
T002,keyword,K-15CF01EC81B92417,0.0018,0.0053,0.0023,0.0026
T002,keyword,K-15F998C7A03FA8AD,0.0163,0.0074,0.0088,0.0138
T002,keyword,K-1608E04ACE856783,0.0054,0.0000,0.0059,0.0044
T002,keyword,K-1663317B5EB43047,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-16AF0C8486F6D428,0.0018,0.0032,0.0057,0.0025
T002,keyword,K-1730A2B20D524690,0.0072,0.0053,0.0027,0.0064
T002,keyword,K-174426B242799B16,0.0000,0.0011,0.0000,0.0002
T002,keyword,K-17467FE78CCE42F7,0.0072,0.0042,0.0045,0.0063
T002,keyword,K-176096378CEE389C,0.0018,0.0021,0.0023,0.0019
T002,keyword,K-1783BB9B725503E6,0.0018,0.0021,0.0015,0.0018
T002,keyword,K-179B194DB375AB21,0.0000,0.0000,0.0000,0.0000
T002,keyword,K-17CED44A4ACCBA0C,0.0054,0.0011,0.0000,0.0040
T002,keyword,K-1831FC31BB776D30,0.0018,0.0032,0.0015,0.0021
T002,keyword,K-18532979E0FC51A6,0.0018,0.0011,0.0010,0.0016
T002,keyword,K-18C827C7EFACCCA0,0.0326,0.0380,0.0248,0.0329
T002,keyword,K-18CCD3FCB51C7D31,0.0145,0.0232,0.0144,0.0162
T002,keyword,K-194B58B5F095CAF3,0.0018,0.0021,0.0036,0.0020
T002,keyword,K-196F6CB8F4D887FD,0.0018,0.0032,0.0020,0.0021
T002,keyword,K-1994DABD819DC6DF,0.0018,0.0011,0.0029,0.0018
T002,keyword,K-19A9220C99F75BD5,0.0054,0.0042,0.0046,0.0051
T002,keyword,K-1A1A8DCFA38CE795,0.0054,0.0021,0.0000,0.0042
T002,keyword,K-1A366149B3C71147,0.0054,0.0011,0.0059,0.0046
T002,keyword,K-1AD1922C959C5CB3,0.0018,0.0021,0.0020,0.0019
T002,keyword,K-1AE0A65E08893CBF,0.0018,0.0021,0.0029,0.0020
T002,keyword,K-1C5F04A8056BD267,0.0054,0.0000,0.0000,0.0038
T002,keyword,K-1CBFD57A27291E61,0.0163,0.0105,0.0068,0.0142
T002,keyword,K-1D4CA3D104794FF8,0.0054,0.0032,0.0068,0.0051
T002,keyword,K-1D671DFC7D6B9ACC,0.0054,0.0011,0.0059,0.0046
T002,keyword,K-1DCF1A4943B88850,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-1E6AAAA3C2342110,0.0054,0.0063,0.0068,0.0057
T002,keyword,K-1E7C7AFE155A2622,0.0181,0.0222,0.0142,0.0185
T002,keyword,K-1EC872813B0726A9,0.0018,0.0021,0.0036,0.0020
T002,keyword,K-1F1EB3F27E5D52DE,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-1F4ED97DD2827D50,0.0018,0.0000,0.0015,0.0014
T002,keyword,K-1F5AF8F146069410,0.0054,0.0021,0.0088,0.0051
T002,keyword,K-1FB7BF411BB2C425,0.0018,0.0021,0.0020,0.0019
T002,keyword,K-20313C25B428EF60,0.0018,0.0021,0.0041,0.0021
T002,keyword,K-2060015CEAF4B1F7,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-20A0CF0A03955E8E,0.0018,0.0021,0.0023,0.0019
T002,keyword,K-20B49BF56D8927F4,0.0054,0.0000,0.0000,0.0038
T002,keyword,K-20DB25D3733751B4,0.0018,0.0021,0.0020,0.0019
T002,keyword,K-20DCEEB19E7002E5,0.0054,0.0000,0.0068,0.0045
T002,keyword,K-20F613DF056EEC82,0.0018,0.0021,0.0025,0.0019
T002,keyword,K-21361063C11FDF23,0.0018,0.0021,0.0032,0.0020
T002,keyword,K-217C12225A29ACDB,0.0054,0.0021,0.0101,0.0052
T002,keyword,K-221A393893B05252,0.0054,0.0021,0.0000,0.0042
T002,keyword,K-22344F1784AC134C,0.0018,0.0021,0.0025,0.0019
T002,keyword,K-226E6B7DA19736D8,0.0054,0.0011,0.0000,0.0040
T002,keyword,K-22E458951504C508,0.0054,0.0000,0.0082,0.0046
T002,keyword,K-22E4D43F5641AF17,0.0054,0.0021,0.0029,0.0045
T002,keyword,K-230DFB4BA820954C,0.0018,0.0053,0.0000,0.0023
T002,keyword,K-233132DAEEEF6FD7,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-2378B711D50F00DE,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-23967F6E26E7FA68,0.0018,0.0021,0.0015,0.0018
T002,keyword,K-23C189CF8E66AE33,0.0543,0.0411,0.0458,0.0508
T002,keyword,K-23F598E01B78ECC6,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-24074CDEA4CB74B3,0.0000,0.0021,0.0000,0.0004
T002,keyword,K-241920EAF398DBC2,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-24478067553846CC,0.0018,0.0032,0.0020,0.0021
T002,keyword,K-249650EE42609EC1,0.0018,0.0021,0.0020,0.0019
T002,keyword,K-24A2B3EFFC728EAA,0.0018,0.0032,0.0027,0.0022
T002,keyword,K-24B90CF06535AC94,0.0018,0.0011,0.0020,0.0017
T002,keyword,K-25338D47502D731F,0.0000,0.0011,0.0000,0.0002
T002,keyword,K-258F005900E0CF98,0.0018,0.0000,0.0000,0.0013
T002,keyword,K-26031C3C13C0BF94,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-2611585659452777,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-2653232CB6C6F749,0.0018,0.0032,0.0015,0.0021
T002,keyword,K-265BFD4D7DF05181,0.0054,0.0021,0.0088,0.0051
T002,keyword,K-267B2452B3DFFF52,0.0036,0.0063,0.0083,0.0046
T002,keyword,K-268E7FC7A1556927,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-26BF0DE1A0211ACA,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-272FF98B8445F93A,0.0054,0.0011,0.0029,0.0043
T002,keyword,K-278FC3E9E6F6871E,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-287FEB0E32A44490,0.0018,0.0021,0.0035,0.0020
T002,keyword,K-28AC91C4B6E9202F,0.0036,0.0053,0.0031,0.0039
T002,keyword,K-28B6442623F64DE7,0.0054,0.0021,0.0000,0.0042
T002,keyword,K-2961A35138520C04,0.0072,0.0127,0.0049,0.0081
T002,keyword,K-2A5ABA4C084E32C1,0.0054,0.0063,0.0068,0.0057
T002,keyword,K-2AF270F4DC7BDE81,0.0018,0.0021,0.0029,0.0020
T002,keyword,K-2AFB4B17E6F2FD76,0.0018,0.0042,0.0000,0.0021
T002,keyword,K-2B337FE8A07986B7,0.0054,0.0032,0.0068,0.0051
T002,keyword,K-2B35AF9D22394587,0.0018,0.0074,0.0031,0.0031
T002,keyword,K-2BF2298C9851A8DB,0.0036,0.0074,0.0029,0.0043
T002,keyword,K-2BFC2FE0924492C8,0.0199,0.0190,0.0229,0.0200
T002,keyword,K-2C40B7083EC1A378,0.0054,0.0021,0.0046,0.0047
T002,keyword,K-2CA83A529400B702,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-2CDCB288AC3FF3B0,0.0000,0.0021,0.0000,0.0004
T002,keyword,K-2D1FF535FB79B286,0.0109,0.0042,0.0132,0.0098
T002,keyword,K-2D604B284E4ACF72,0.0054,0.0000,0.0000,0.0038
T002,keyword,K-2E7E3632D929978F,0.0054,0.0000,0.0000,0.0038
T002,keyword,K-2EC24BA4BE8B8C0F,0.0018,0.0021,0.0023,0.0019
T002,keyword,K-2EFCDC4207009D5A,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-2FCFC7AB877CC4F6,0.0054,0.0011,0.0000,0.0040
T002,keyword,K-2FD3463A5E3793A7,0.0217,0.0222,0.0237,0.0220
T002,keyword,K-30946B8EDD680C09,0.0054,0.0000,0.0068,0.0045
T002,keyword,K-30BC4ABA8E02A8A2,0.0254,0.0295,0.0371,0.0274
T002,keyword,K-30BCB1D280CC6281,0.0054,0.0000,0.0000,0.0038
T002,keyword,K-30BD856EC97CD9FE,0.0018,0.0021,0.0000,0.0017
T002,keyword,K-30F17EDBEFEA205B,0.0036,0.0063,0.0015,0.0039
T002,keyword,K-311B02F849DC738C,0.0000,0.0000,0.0000,0.0000
T002,keyword,K-3147069145F2CF8D,0.0018,0.0021,0.0010,0.0018
T002,keyword,K-3176B3916ABDF1E6,0.0018,0.0011,0.0000,0.0015
T002,keyword,K-3181287B5AE1C9C6,0.0018,0.0021,0.0023,0.0019
T002,keyword,K-31CE9ED0F0BA8A86,0.0091,0.0105,0.0114,0.0096
T002,keyword,K-3253545A067566C5,0.0054,0.0021,0.0000,0.0042
T002,keyword,K-326FEFAB7E7CFADF,0.0036,0.0053,0.0010,0.0037
T002,keyword,K-32F699AABC03FB00,0.0018,0.0021,0.0023,0.0019
T002,keyword,K-332609974CE37950,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-337029A8A62CC47D,0.0000,0.0011,0.0000,0.0002
T002,keyword,K-338D86028916F639,0.0018,0.0011,0.0048,0.0020
T002,keyword,K-33E42B152E326B05,0.0127,0.0127,0.0197,0.0134
T002,keyword,K-3412EC7EFE47FF29,0.0018,0.0021,0.0027,0.0020
T002,keyword,K-342E8322352004E8,0.0163,0.0222,0.0064,0.0165
T002,keyword,K-343D055808A1F115,0.0054,0.0021,0.0101,0.0052
T002,keyword,K-345213A92D337D32,0.0018,0.0032,0.0056,0.0025
T002,keyword,K-345DBE50D3EBD96C,0.0054,0.0011,0.0029,0.0043
T002,keyword,K-3487E201C2235F9A,0.0054,0.0011,0.0029,0.0043
T002,keyword,K-34CEAA0C095D3D85,0.0127,0.0116,0.0108,0.0123
T002,keyword,K-34CF1492DB21D450,0.0054,0.0063,0.0068,0.0057
T002,keyword,K-354BA6A2A1A6D3C6,0.0018,0.0032,0.0000,0.0019
T002,keyword,K-356E17FD189DF702,0.0054,0.0000,0.0082,0.0046
T002,keyword,K-359126F4E858C2A4,0.0054,0.0032,0.0068,0.0051
T002,keyword,K-35987F4A07CCAC79,0.0054,0.0042,0.0029,0.0049
T002,keyword,K-35C47ABCB91C1B03,0.0399,0.0517,0.0525,0.0435
T002,keyword,K-368B398EAAC0D8F8,0.0018,0.0032,0.0000,0.0019
T002,keyword,K-36A589AD22DBCF24,0.0054,0.0021,0.0105,0.0053
T002,keyword,K-3722757356E6F322,0.0072,0.0116,0.0116,0.0085
T002,keyword,K-37561B280FE3A162,0.0054,0.0000,0.0000,0.0038
T002,keyword,K-376ACE1A16173A19,0.0018,0.0021,0.0015,0.0018
T002,keyword,K-37DA947AFAE1FDB9,0.0054,0.0000,0.0082,0.0046
T002,keyword,K-37F7BD0AF62AEF6E,0.0054,0.0021,0.0000,0.0042
